id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,Ugj5Ss_eAKpFNXgCoAEC.7-H0Z7-Ds_a8AmFWZu-Cr1,Deus Em Debate,2 years ago,1465693188160,"+Felipe Jorge Sales da Silva Não ouve não, por que o governo é surdo.",1
UgjRYmR_43rXqHgCoAEC,Palestrino Prudente,3 years ago,1434070787835,"Ué mas pode gravar a porra do voto, caralho????",0,true,3,,,,,,
,,,,,,,,UgjRYmR_43rXqHgCoAEC.7-H0Z7-19fQ7-M8DOGA53Q,elaine schi,3 years ago,1434070788226,ué mas pode roubar o voto??? isso sim seria a pergunta certa!   Dilma ganhou roubando!,6
,,,,,,,,UgjRYmR_43rXqHgCoAEC.7-H0Z7-19fQ7-RcAzFBThI,Marcos Silva,3 years ago,1434070788230,"palestrino, vai para cuba seu lixo, filho da puta, ladrao",4
,,,,,,,,UgjRYmR_43rXqHgCoAEC.7-H0Z7-19fQ7-YKn5UGkVe,Leandro Rocha,3 years ago,1434070788236,"Poder filmar não pode, mas como fiscalizar isso? Quase impossível. Ainda mais hoje em dia com as câmeras espiãs.",1
UgiINu_GvdoLOngCoAEC,Phil roots,3 years ago,1434070788781,"ESSA MALDITA URNA E UMA FRAUDE PORQUE  SO NO bRASIL  É USADO ESSE METODO DE VOTO?
PORQUE NO E.U.A 
ELES NAO QUISERAM ESSAS URNAS ?
ISSO E  FRAUDE  E O GOVERNO ESTA  PIOR TRAS  DISSO ,
INTERVENÇAO MILITAR ...
PRA TIRAR ESSA CORJA ESSE BANDO DE LADROES CORRUPTOS TERRORISTAS, 
DO PODER ...
ELES ESTAM ACABANDO COM O PAIS . 
FORA PT ....
DETALHE NAO SOU RICO ...
SOIU POBRE.. 
MANIA  DE FALA  QUE  QUENM NAO VOTA NO PT  É RICO ..
SOU POBRE. MAS NAO OTARIO...",0,false,0,,,,,,
UgjCUFg9i10QwXgCoAEC,Dirceu Alves,3 years ago,1434070788784,"SÓ TEM UMA MANEIRA DE RESOLVER ISTO, É IR PRAS RUAS, AI VES SABEM O QUE VAI ACONTECER !",2,false,0,,,,,,
UggjVFNQ9UceWXgCoAEC,Paulo Ricardo Bobsin,3 years ago,1434070788792,Que absurdo..porque não  poder filmar se o interesse de fiscalizar é de cada um de nós eleitores?,5,true,2,,,,,,
,,,,,,,,UggjVFNQ9UceWXgCoAEC.7-H0Z7-EpPt7-YHZOSrSsq,Mundo Doido,3 years ago,1434070789244,Sabe porque não pode filmar nê?,1
,,,,,,,,UggjVFNQ9UceWXgCoAEC.7-H0Z7-EpPt7-_vbaH4JsL,Leandro Rocha,3 years ago,1434070789251,"Se fosse permitido filmar, isso poderia ser usado, por exemplo, por milicianos e pessoas que compram voto.",1
Ugg995DdEJu0UXgCoAEC,Chora Noob,3 years ago,1434070788798,"Então quer dizer que não pode filmar uma urna para não comprovar a fraude???
Será que não notaram que hoje o voto não é mais secreto?
Da uma olhada no face da galera e vai saber quem votou em quem...",7,false,0,,,,,,
UgjeoscPfYVYLXgCoAEC,Mil e uma coisas,3 years ago,1434070788805,Ele ia votar Aecio o pt fraudo essa eleição ainda dizem que nosso pais é democrata,2,false,0,,,,,,
UgiuCQ_5Vi-a-3gCoAEC,Aninha,3 years ago,1434070788809,Esse vídeo desse homem Eleitor filma fraude em urna eletrônica 2014,0,false,0,,,,,,
UgiR0QNhgh_AKHgCoAEC,Fernando Kaltenbach,3 years ago,1434070788817,"Fui Testemunha da mesma fraude com um senhora! que chamou o mesario, que por sua vez chamou o pessoal de TI e o voto dela acabou sendo cancelado! Inicialmente achei que realmente havia sido um problemas isolado, mas apos ver o video ficou claro que não foi! Fraude mesmo!!!!  Imagine em escala quantas pessoas tiveram seu voto 45 (sbistituido por 44) cancelado e considerado nulo em varias urnas fraudadas.",3,false,0,,,,,,
UgiXSxV5zW91mngCoAEC,Marcelo Teixeira,3 years ago,1434070788821,Tá custando caro para quadrilha do PT sabotar as urnas mais não se preocupem somos nós que iremos pagar a conta!,4,false,0,,,,,,
Ugg7jNZ_CdgcOngCoAEC,Renan Borges,3 years ago,1434070788828,"pow, o cara ta votando 44 rapidim e acha q ninguem vai reparar q ele apertou 2x de proposito, nego ta pedindo pra ser chamado de idiota neh",1,false,0,,,,,,
UgiD2-0ivjQI2ngCoAEC,Lica sousa,3 years ago,1434070788832,"Na boa, em 0:28 dá para ver claramente que ele pressionou ""4"" duas vezes rápido. Não é que eu desacredite que haja fraudes ou urnas com falhas, mas em alguns casos tem gente querendo encontrar cabelo em ovo ou agindo de má fé.",1,false,0,,,,,,
UggvEu_o0-4VHHgCoAEC,observer960,3 years ago,1434070788841,"há... tre apurando caso... sei... nas mãos do tse (liderado pelo idiota do ex-ministro do stf, toffoli), tá tudo certo... lógico que tem dedo de petralha...",6,false,0,,,,,,
